road1,road2,intersection latitude,intersection longitude
E 9 ST,STUYVESANT ST,40.72979289077211,-73.98865263739462
MULBERRY ST,WORTH ST,40.71392600059555,-73.99955631372208
MULBERRY ST,JERSEY ST,40.72407053858585,-73.99534960431322
MULBERRY ST,MOSCO ST,40.714450250127044,-73.99959238257117
DIVISION ST,MARKET ST,40.714208596297766,-73.99484167424541
DIVISION ST,ORCHARD ST,40.71441978989743,-73.9921362337172
DIVISION ST,ALLEN ST,40.71436493945043,-73.99282161375164
DIVISION ST,ELDRIDGE ST,40.71429089576373,-73.99395068323534
DIVISION ST,LUDLOW ST,40.71448559848245,-73.99122720252826
CHRYSTIE ST,RIVINGTON ST,40.72124875938794,-73.9922364408022
CHRYSTIE ST,HESTER ST,40.71697529717136,-73.99445547147185
MARKET ST,CHERRY ST,40.71055802949329,-73.99414219423629
MARKET ST,E BROADWAY,40.71368982464607,-73.99458560370869
MARKET ST,MONROE ST,40.71159281108195,-73.99426474399321
MARKET SLIP,CHERRY ST,40.71055802949329,-73.99414219423629
RIVINGTON ST,ORCHARD ST,40.72030705406381,-73.98911241142017
RIVINGTON ST,ALLEN ST,40.72047728483698,-73.98971845371102
RIVINGTON ST,ELDRIDGE ST,40.7207655621138,-73.9906275183202
RIVINGTON ST,SUFFOLK ST,40.71933780701704,-73.98591271862865
RIVINGTON ST,RIDGE ST,40.71856893873061,-73.98339487625655
RIVINGTON ST,LUDLOW ST,40.72007642017191,-73.98835486602756
RIVINGTON ST,NORFOLK ST,40.719593168995175,-73.98674960750238
RIVINGTON ST,ATTORNEY ST,40.71882706379673,-73.9842317451792
RIVINGTON ST,ESSEX ST,40.71983205165059,-73.98754321555491
RIVINGTON ST,FREEMAN ALY,40.721394263860894,-73.99273066638722
ORCHARD ST,HESTER ST,40.71602267084794,-73.99130996855311
GRAMERCY PARK E,E 20 ST,40.73733236193089,-73.98538568558305
E 14 ST,UNIVERSITY PL,40.73521404188881,-73.99171521010928
E 14 ST,IRVING PL,40.733964930222086,-73.98877821707839
E 14 ST,UNION SQ E,40.73443438732101,-73.98990393253564
W 121 ST,ADAM CLAYTON POWELL JR BLVD,40.806413093105405,-73.95019473864491
W 121 ST,FREDERICK DOUGLASS BLVD,40.807610987130154,-73.95304032154574
W 121 ST,MORNINGSIDE AVE,40.8088033198561,-73.95588239816324
W 121 ST,MT MORRIS PARK W,40.804514454771784,-73.94569185142953
ADAM CLAYTON POWELL JR BLVD,W 111 ST,40.800030779907516,-73.9548552168686
ADAM CLAYTON POWELL JR BLVD,W 125 ST,40.80897309780793,-73.94832523425542
ADAM CLAYTON POWELL JR BLVD,W 119 ST,40.805153657530866,-73.95111316712855
ADAM CLAYTON POWELL JR BLVD,W 123 ST,40.807667033251064,-73.94927989187288
ADAM CLAYTON POWELL JR BLVD,W 126 ST,40.80963984736132,-73.94784065585868
ADAM CLAYTON POWELL JR BLVD,W 114 ST,40.801915859605494,-73.95347777621474
ADAM CLAYTON POWELL JR BLVD,W 129 ST,40.811508378706534,-73.9464772808833
ADAM CLAYTON POWELL JR BLVD,W 118 ST,40.804525309266694,-73.95157236733856
ADAM CLAYTON POWELL JR BLVD,CENTRAL PARK N,40.799440838199956,-73.95530348510496
ADAM CLAYTON POWELL JR BLVD,W 132 ST,40.81338786708433,-73.94510298251166
ADAM CLAYTON POWELL JR BLVD,W 133 ST,40.81401070097149,-73.94464727726864
ADAM CLAYTON POWELL JR BLVD,W 131 ST,40.812751312845926,-73.9455695281346
ADAM CLAYTON POWELL JR BLVD,W 113 ST,40.801287500154416,-73.95393331982866
ADAM CLAYTON POWELL JR BLVD,W 122 ST,40.80703869254305,-73.94973912672958
ADAM CLAYTON POWELL JR BLVD,W 116 ST,40.80321647365228,-73.95253051145288
ADAM CLAYTON POWELL JR BLVD,W 130 ST,40.812144936746755,-73.94601075265544
ADAM CLAYTON POWELL JR BLVD,W 120 ST,40.80578474862654,-73.95065395621383
ADAM CLAYTON POWELL JR BLVD,W 124 ST,40.80829537206612,-73.94882064834542
ADAM CLAYTON POWELL JR BLVD,W 117 ST,40.80389696061318,-73.95203517095959
ADAM CLAYTON POWELL JR BLVD,W 128 ST,40.81089651123105,-73.94692210573241
ADAM CLAYTON POWELL JR BLVD,W 127 ST,40.810276409462034,-73.94737054134117
FREDERICK DOUGLASS BLVD,W 111 ST,40.80123130351993,-73.95769699711629
FREDERICK DOUGLASS BLVD,W 125 ST,40.81017378067449,-73.95116727852542
FREDERICK DOUGLASS BLVD,W 119 ST,40.80635427240965,-73.95395509860184
FREDERICK DOUGLASS BLVD,W 123 ST,40.80886220489215,-73.95212551389345
FREDERICK DOUGLASS BLVD,W 126 ST,40.81084328522014,-73.95067910536686
FREDERICK DOUGLASS BLVD,W 114 ST,40.803116416814376,-73.95631961209877
FREDERICK DOUGLASS BLVD,W 129 ST,40.81272556701758,-73.94930132473948
FREDERICK DOUGLASS BLVD,W 118 ST,40.805725912946464,-73.95441428026615
FREDERICK DOUGLASS BLVD,W 115 ST,40.80374478551217,-73.95586407849501
FREDERICK DOUGLASS BLVD,W 112 ST,40.80185693178382,-73.95723787920869
FREDERICK DOUGLASS BLVD,W 132 ST,40.81458039599274,-73.94794877627756
FREDERICK DOUGLASS BLVD,W 133 ST,40.81520598408093,-73.94748947464201
FREDERICK DOUGLASS BLVD,W 131 ST,40.813938342538314,-73.94841891992141
FREDERICK DOUGLASS BLVD,W 113 ST,40.80248804760781,-73.95677874910633
FREDERICK DOUGLASS BLVD,W 122 ST,40.80823934241587,-73.95258472622172
FREDERICK DOUGLASS BLVD,W 116 ST,40.804419797289924,-73.95536877183133
FREDERICK DOUGLASS BLVD,W 130 ST,40.81337036891754,-73.94883119606541
FREDERICK DOUGLASS BLVD,W 120 ST,40.80698263143751,-73.95349952051585
FREDERICK DOUGLASS BLVD,W 124 ST,40.80949055340687,-73.95166267659963
FREDERICK DOUGLASS BLVD,FREDERICK DOUGLASS CIR,40.800800497714555,-73.95801511929444
FREDERICK DOUGLASS BLVD,W 117 ST,40.80509755159098,-73.95487345326087
FREDERICK DOUGLASS BLVD,W 128 ST,40.81210271460615,-73.94975697762861
FREDERICK DOUGLASS BLVD,W 127 ST,40.811477117169474,-73.9502162365346
E 83 ST,YORK AVE,40.7739778777837,-73.9485509651095
E 83 ST,E END AVE,40.77298595066969,-73.94619413681843
W 111 ST,MANHATTAN AVE,40.80184390111876,-73.9591486198332
E 111 ST,A NEW ST,40.792402922021836,-73.93679226351277
LENOX AVE,W 143 ST,40.81914224521055,-73.93717873785177
LENOX AVE,W 134 ST,40.81343816664054,-73.941345837205
ESPLANADE GARDENS PLZ,W 146 ST,40.82110667239998,-73.93574251588306
ESPLANADE GARDENS PLZ,145 ST BRIDGE,40.820437230234305,-73.9362273016207
W 125 ST,MORNINGSIDE AVE,40.81136890380197,-73.95400942912885
W 125 ST,OLD BROADWAY,40.81515533502317,-73.95782904141866
W 125 ST,ST CLAIR PL,40.81700861782991,-73.95949336474038
W 125 ST,HANCOCK PL,40.81099298756084,-73.9542878488369
W 125 ST,MARGINAL ST,40.81873559342207,-73.96108198384171
ED KOCH QUEENSBORO BRG,E 60 ST,40.76022904127389,-73.96152045691676
ED KOCH QUEENSBORO BRG,ED KOCH QUEENSBORO BRIDGE APPR,40.75952058879495,-73.96060761839735
ED KOCH QUEENSBORO BRG,ED KOCH QUEENSBORO BRIDGE EXIT,40.76044342561113,-73.96241193515834
W 136 ST,ST NICHOLAS AVE,40.81785472017659,-73.94766802661982
W 136 ST,HAMILTON PL,40.82076979851222,-73.95458462467239
W 136 ST,EDGECOMBE AVE,40.81776129621731,-73.94744049151888
YORK AVE,E 85 ST,40.775245528347924,-73.94762208008792
YORK AVE,E 86 ST,40.77592874025681,-73.9471232847572
YORK AVE,FDR DRIVE NB ENTRANCE YORK AVE,40.77976183564812,-73.94435799980056
YORK AVE,FDR DRIVE SB ENTRANCE YORK AVE,40.78012680682664,-73.94419520915616
YORK AVE,E 84 ST,40.7746117032188,-73.94808472177323
YORK AVE,E 81 ST,40.772707473168296,-73.94947620646089
YORK AVE,E 82 ST,40.77334130246854,-73.94900998082538
WEST RD,W MAIN ST,40.75784417112542,-73.95482244619102
WEST RD,MAIN ST,40.75784417112542,-73.95482244619102
WEST RD,UNNAMED ST,40.76457172969433,-73.94872428882064
WEST RD,E MAIN ST,40.75784417112542,-73.95482244619102
E 70 ST,FDR DRIVE SB ENTRANCE E 73 ST,40.76467496176889,-73.95264101014057
E 85 ST,E END AVE,40.774250837686466,-73.94526522302519
MORNINGSIDE AVE,W 119 ST,40.807546585532975,-73.95680436250187
MORNINGSIDE AVE,W 123 ST,40.810065538817625,-73.95496762012358
MORNINGSIDE AVE,W 126 ST,40.812052152594426,-73.95354294135089
MORNINGSIDE AVE,W 114 ST,40.80389387303767,-73.95820460844892
MORNINGSIDE AVE,CONVENT AVE,40.812691504461206,-73.95312705076961
MORNINGSIDE AVE,W 118 ST,40.8069154714571,-73.95726713949979
MORNINGSIDE AVE,W 113 ST,40.80310615264014,-73.95824844752445
MORNINGSIDE AVE,W 122 ST,40.80942894292637,-73.95543043572836
MORNINGSIDE AVE,W 116 ST,40.805609320643654,-73.95818908257787
MORNINGSIDE AVE,W 120 ST,40.808172209608934,-73.95634519264131
MORNINGSIDE AVE,W 124 ST,40.810685667304995,-73.95451203182083
MORNINGSIDE AVE,W 117 ST,40.806289842258074,-73.9577226798143
MORNINGSIDE AVE,W 127 ST,40.812691504461206,-73.95312705076961
MORNINGSIDE AVE,HANCOCK PL,40.81099298756084,-73.9542878488369
W 119 ST,CLAREMONT AVE,40.810373213202226,-73.9634783043214
W 119 ST,MANHATTAN AVE,40.806966918023456,-73.95541041085436
W 119 ST,MORNINGSIDE DR,40.80805203796533,-73.9579491358365
W 135 ST,ST NICHOLAS AVE,40.817116544476946,-73.94800821023537
W 135 ST,ST NICHOLAS TER,40.817924255977154,-73.9497309054128
W 135 ST,EDGECOMBE AVE,40.817083573614646,-73.94793236724446
W 151 ST,ST NICHOLAS AVE,40.82804065130579,-73.94250370423563
W 151 ST,ST NICHOLAS PL,40.82782356558482,-73.94199801849722
ST NICHOLAS AVE,W 138 ST,40.81920757757534,-73.94703470298997
ST NICHOLAS AVE,W 152 ST,40.82872668342082,-73.94221042360086
ST NICHOLAS AVE,W 141 ST,40.82126292886314,-73.94607922860186
ST NICHOLAS AVE,W 164 ST,40.83771448565508,-73.93999451245213
ST NICHOLAS AVE,W 162 ST,40.83579313239079,-73.93988783095274
ST NICHOLAS AVE,W 157 ST,40.832379225606566,-73.94088466314498
ST NICHOLAS AVE,W 166 ST,40.83956710390181,-73.93987719283523
ST NICHOLAS AVE,W 159 ST,40.833786992805464,-73.94035942512461
ST NICHOLAS AVE,ST NICHOLAS PL,40.82658065728281,-73.94289520364283
ST NICHOLAS AVE,W 167 ST,40.84025592755841,-73.93968863938895
ST NICHOLAS AVE,W 165 ST,40.83849664113924,-73.93982756478935
ST NICHOLAS AVE,W 173 ST,40.84413853390367,-73.93751655896855
ST NICHOLAS AVE,W 149 ST,40.826643866118985,-73.94305774865255
ST NICHOLAS AVE,DONNELLON SQ,40.82658065728281,-73.94289520364283
ST NICHOLAS AVE,W 139 ST,40.8198936122037,-73.94671983030146
ST NICHOLAS AVE,W 145 ST,40.82403172341445,-73.9447581761541
ST NICHOLAS AVE,W 140 ST,40.82057141006346,-73.94640134476684
ST NICHOLAS AVE,W 158 ST,40.83309822126999,-73.94065274959941
ST NICHOLAS AVE,W 160 ST,40.83449222238839,-73.94004801103432
ST NICHOLAS AVE,W 137 ST,40.8185352656009,-73.94734955832888
ST NICHOLAS AVE,W 147 ST,40.825332262878135,-73.94381403937298
ST NICHOLAS AVE,W 150 ST,40.82734363233934,-73.9427825348482
ST NICHOLAS AVE,W 168 ST,40.84095296978001,-73.93947116181074
ST NICHOLAS AVE,W 172 ST,40.843502013641235,-73.93798339284746
ST NICHOLAS AVE,W 169 ST,40.84168024513695,-73.93933316300689
ST NICHOLAS AVE,W 155 ST,40.83089183698237,-73.94136658647975
ST NICHOLAS AVE,W 171 ST,40.84290115717642,-73.93842127119376
ST NICHOLAS AVE,W 163 ST,40.83694602335987,-73.94010362185068
ST NICHOLAS AVE,W 161 ST,40.83516176225647,-73.93972216755068
ST NICHOLAS AVE,W 170 ST,40.842239896267664,-73.93882305550471
ST NICHOLAS AVE,SYLVAN TER,40.834920299419444,-73.93985970943955
E 86 ST,E END AVE,40.77493403949557,-73.94476641096468
E 86 ST,HENDERSON PL,40.775148371882636,-73.94527531687008
W 138 ST,HAMILTON PL,40.821696841904796,-73.95291115080042
W 138 ST,EDGECOMBE AVE,40.81900697636236,-73.94652183055919
W 123 ST,MT MORRIS PARK W,40.805760127123385,-73.94478056493816
W 126 ST,OLD BROADWAY,40.8155447486618,-73.9569183907728
FDR DRIVE EXIT 12 SB,E 63 ST,40.76082575391923,-73.95688519851578
EAST DR,CENTRAL PARK LENOX AVE APPR,40.79838924836493,-73.95438679833707
EAST DR,TERRACE DR,40.77335115952705,-73.96900089542947
EAST DR,CENTRAL PARK POWELL BLVD APPR,40.79914999629893,-73.95556011990176
EAST DR,CENTRAL PK E 102 ST APPR,40.79277104455537,-73.95504071369999
W 114 ST,MANHATTAN AVE,40.80372903554289,-73.95778209946536
W 114 ST,MORNINGSIDE DR,40.80470697475769,-73.96007517893868
HAMILTON PL,W 141 ST,40.823120338926564,-73.95049657580658
HAMILTON PL,W 142 ST,40.82360306182222,-73.94969409706027
HAMILTON PL,W 139 ST,40.822174090783555,-73.95210509761431
HAMILTON PL,W 140 ST,40.82265133399002,-73.95129903286636
HAMILTON PL,W 144 ST,40.8245630061916,-73.94809994852858
W 152 ST,ST NICHOLAS PL,40.82844638571511,-73.94154218532334
LA SALLE ST,CLAREMONT AVE,40.81418745981156,-73.96069086569493
W 129 ST,CONVENT AVE,40.814299890157876,-73.95307534093077
W 129 ST,OLD BROADWAY,40.81576695036751,-73.95659671432398
W 129 ST,ST CLAIR PL,40.81700861782991,-73.95949336474038
CONVENT AVE,W 133 ST,40.817219942580834,-73.95227123928693
CONVENT AVE,W 131 ST,40.815845083462854,-73.95286832579762
CONVENT AVE,W 130 ST,40.81507111528237,-73.95297364187918
CONVENT AVE,W 128 ST,40.813495700303854,-73.95310842136594
CONVENT AVE,W 127 ST,40.812691504461206,-73.95312705076961
E 71 ST,FDR DRIVE SB ENTRANCE E 73 ST,40.76527310350888,-73.95212796665761
E END AVE,E 84 ST,40.773619766662826,-73.94572787799525
E END AVE,E 81 ST,40.771712820051604,-73.94711941152777
E END AVE,E 82 ST,40.77235213105802,-73.94665677639678
E END AVE,GRACIE SQ,40.773619766662826,-73.94572787799525
E END AVE,GRACIE TER,40.77235213105802,-73.94665677639678
W 141 ST,EDGECOMBE AVE,40.820878235687026,-73.94516183738148
W 141 ST,HAMILTON TER,40.821754769688944,-73.94723861951076
W 118 ST,MANHATTAN AVE,40.806335808101714,-73.95586958482606
W 118 ST,MORNINGSIDE DR,40.807418173318965,-73.95840829493707
E 53 ST,SUTTON PL S,40.75481399835215,-73.9625486602748
E 53 ST,FDR DRIVE EXIT 11 SB,40.75481399835215,-73.9625486602748
W 107 ST,MANHATTAN AVE,40.79932762263985,-73.9609849755346
CLAREMONT AVE,W 122 ST,40.81225290454579,-73.96210450952093
CLAREMONT AVE,W 116 ST,40.80844410981071,-73.96488455856505
CLAREMONT AVE,W 120 ST,40.81094672659608,-73.96305894377112
CLAREMONT AVE,TIEMANN PL,40.81552654779598,-73.95971825500413
E 61 ST,FDR DRIVE EXIT 12 NB,40.759640495965044,-73.95816379303211
E 55 ST,SUTTON PL S,40.75605980858154,-73.96162393102679
W 103 ST,MANHATTAN AVE,40.79672075882836,-73.96288625344367
CENTRAL PARK N,FREDERICK DOUGLASS CIR,40.80051499082301,-73.95786359964886
CATHEDRAL PKWY,MANHATTAN AVE,40.801155150457596,-73.95964748925182
CATHEDRAL PKWY,MORNINGSIDE DR,40.80180065289685,-73.96107743720668
W 106 ST,MANHATTAN AVE,40.79865532970636,-73.96147657397435
E 63 ST,FDR DRIVE SB ENTRANCE E 63 ST,40.76077639845197,-73.95701879096302
E 73 ST,FDR DRIVE EXIT 13 SB,40.766546195909186,-73.95101515430193
BEEKMAN PL,E 50 ST,40.75331333591965,-73.96481255932004
MANHATTAN AVE,W 115 ST,40.80435466122173,-73.95731574091812
MANHATTAN AVE,W 105 ST,40.79798852882568,-73.9619826063895
MANHATTAN AVE,W 112 ST,40.80246953510309,-73.95868951134393
MANHATTAN AVE,W 104 ST,40.797338176377195,-73.96243444351212
MANHATTAN AVE,W 113 ST,40.80310615264014,-73.95824844752445
MANHATTAN AVE,W 100 ST,40.79478617235842,-73.96430307415575
MANHATTAN AVE,W 102 ST,40.79608961925223,-73.96334889752427
MANHATTAN AVE,W 109 ST,40.80058439329859,-73.96006681586128
MANHATTAN AVE,W 108 ST,40.79995875364141,-73.960525898404
MANHATTAN AVE,W 117 ST,40.80570743964283,-73.95632513611042
MANHATTAN AVE,W 101 ST,40.79546396494579,-73.96380430660172
W 96 ST,HENRY HUDSON PY SB EN W 96 ST,40.79601863061398,-73.97501457897238
W 96 ST,HENRY HUDSON PARKWAY ET 11 NB,40.79601863061398,-73.97501457897238
W 96 ST,HENRY HUDSON PY NB EN W 96 ST,40.79601863061398,-73.97501457897238
E 56 ST,SUTTON PL S,40.75668819910039,-73.96115794070985
W 115 ST,MORNINGSIDE DR,40.80543424014605,-73.95982550332282
E 60 ST,ED KOCH QUEENSBORO BRIDGE EXIT,40.7612343827488,-73.9638842741059
SUTTON PL,E 58 ST,40.758035535906345,-73.96018256448701
SUTTON PL,E 59 ST,40.758663921675684,-73.959720156378
SUTTON PL,E 57 ST,40.75736324094099,-73.96067025672042
SUTTON PL,SUTTON SQ,40.758035535906345,-73.96018256448701
SUTTON PL,SUTTON PL S,40.75736324094099,-73.96067025672042
E 37 ST,QUEENS MIDTOWN TUNL,40.74571240295023,-73.97219682921754
E 37 ST,FDR DRIVE EXIT 9 NB,40.745034065723004,-73.97064889848669
E 37 ST,FDR DRIVE NB ENTRANCE E 34 ST,40.745034065723004,-73.97064889848669
CARTIGAN RD,DIVISION RD,40.68718245237696,-74.01724995006867
CARTIGAN RD,CLAYTON RD,40.68762998107688,-74.0163522258667
EARLYBIRD RD,CLAYTON RD,40.6897925610874,-74.01833600121493
EARLYBIRD RD,HAY RD,40.689938068723194,-74.0181160808489
HARLEM RIVER DR,RFK BRIDGE EXIT RAMP,40.80156917667321,-73.93006532151058
HARLEM RIVER DR,HARLEM RIVER DRIVE EXIT 19 NB,40.80392194154038,-73.93095142215687
HARLEM RIVER DR,HARLEM RIVER DRV NB EN E 126 ST,40.80663513406153,-73.93333629215508
HARLEM RIVER DR,FDR DRIVE ENTRANCE SB,40.800023792978074,-73.9298971870893
HARLEM RIVER DR,3 AVE BRIDGE,40.807052538218414,-73.93369348719644
HARLEM RIVER DR,RFK BRIDGE MANHATTAN ENTRANCE RP,40.80104483757697,-73.9299069475721
HARLEM RIVER DR,WILLIS AVENUE BRIDGE APPROACH,40.80278797900755,-73.93030243445418
HARLEM RIVER DR,ROBERT F KENNEDY BRG,40.80122602239587,-73.9299609358474
HARLEM RIVER DR,FDR DRIVE EXIT 17 NB,40.800064961672135,-73.92989353185921
HARLEM RIVER DR,FDR DRIVE EXIT 17 SB,40.802689151437356,-73.93027364179946
HARLEM RIVER DR,FDR DRIVE SB ENTRANCE RFK BRDG,40.79996066647501,-73.92990086543787
HARLEM RIVER DR,HARLEM RIVER DRIVE EXIT 18 NB,40.799419493887434,-73.92914656087966
HARLEM RIVER DR,HARLEM RIVER DR SB EN 3 AV BRG,40.80663513406153,-73.93333629215508
HARLEM RIVER DR,WILLIS AVE BRIDGE,40.802862106228496,-73.93033486507314
HARLEM RIVER DR,HARLEM RIVER DRIVE EXIT 19 SB,40.805767326502824,-73.93252080776675
HARLEM RIVER DY,ST NICHOLAS PL,40.830372456996606,-73.9401420611145
HARLEM RIVER DY,ALEXANDER HAMILTON BRG,40.84575054233314,-73.92949479121391
HARLEM RIVER DY,HARLEM RIVER DRIVE EXIT 24 NB,40.84174729531588,-73.93162414686661
HARLEM RIVER DY,HARLEM RVR DR SB EN AMSTERDAM AV,40.838698933838444,-73.93335114448936
HARLEM RIVER DY,WASHINGTON BRG,40.84718266872577,-73.92850291865692
HARLEM RIVER DY,W 155 ST,40.830372456996606,-73.9401420611145
HARLEM RIVER DY,HARLEM RIVER DRIVE EXIT 23 SB,40.83638880267052,-73.93495439266466
FDR DRIVE NB ENTRANCE YORK AVE,FDR DRIVE EXIT 14 NB,40.782830159471764,-73.94375963075511
FDR DRIVE NB ENTRANCE YORK AVE,FDR DRIVE SB ENTRANCE YORK AVE,40.779948358810344,-73.94411231070325
FDR DRIVE NB ENTRANCE YORK AVE,FDR DRIVE NB ENTRANCE E 96 ST,40.782830159471764,-73.94375963075511
TAMPA RD,KIMBALL RD,40.692084448148464,-74.01830778329854
TAMPA RD,ANDES RD,40.69267184129189,-74.01822861136046
TAMPA RD,COMFORT RD,40.691834666695954,-74.01835459284959
RFK BRIDGE EXIT RAMP,HARLEM RIVER DRV NB EN E 126 ST,40.80335768849765,-73.93291696433947
RFK BRIDGE EXIT RAMP,E 125 ST,40.80264429056893,-73.93331500487307
RFK BRIDGE EXIT RAMP,RFK BRIDGE MANHATTAN ENTRANCE RP,40.8009209100273,-73.929228036936
RFK BRIDGE EXIT RAMP,WILLIS AVENUE BRIDGE APPROACH,40.80200067094449,-73.93101481877028
RFK BRIDGE EXIT RAMP,CENTRAL RD,40.79621814182761,-73.91927928519547
RFK BRIDGE EXIT RAMP,RFK BRIDGE BRONX EN RP,40.8009209100273,-73.929228036936
RFK BRIDGE EXIT RAMP,BRONX SHORE RD,40.79977083210297,-73.92483362776038
RFK BRIDGE EXIT RAMP,RFK BRIDGE QUEENS EN RP,40.8009209100273,-73.929228036936
RFK BRIDGE EXIT RAMP,ROBERT F KENNEDY BRG,40.8009209100273,-73.929228036936
RFK BRIDGE EXIT RAMP,FDR DRIVE EXIT 17 SB,40.801745044577835,-73.93040466150649
RFK BRIDGE EXIT RAMP,HARLEM RIVER DRIVE EXIT 18 NB,40.80133019889179,-73.92975855742066
RFK BRIDGE EXIT RAMP,E 126 ST,40.80335768849765,-73.93291696433947
RFK BRIDGE EXIT RAMP,RFK BR MANHATTAN EN RP RANDALLS,40.8009209100273,-73.929228036936
RFK BRIDGE EXIT RAMP,SUNKEN GARDEN LOOP,40.786407212196224,-73.92994402424976
RFK BRIDGE EXIT RAMP,RIVERS EDGE RD,40.789619527507206,-73.92709493352329
RFK BRIDGE EXIT RAMP,HELL GATE CIR,40.78518518287463,-73.9289269890724
RFK BRIDGE EXIT RAMP,WILLIS AVE BRIDGE,40.80204190014316,-73.93111229954734
HARLEM RIVER DRIVE EXIT 19 NB,HARLEM RIVER DRIVE EXIT 18 NB,40.802620406407634,-73.93006421705026
HARLEM RIVER DRIVE EXIT 19 NB,E 127 ST,40.80345551325246,-73.93124448273025
HARLEM RIVER DRIVE EXIT 19 NB,WILLIS AVE BRIDGE,40.80295533071678,-73.9301758381289
BARRY RD,EVANS RD,40.687954091419826,-74.01466479069069
BARRY RD,ANDES RD,40.691088839953785,-74.01281201152966
BARRY RD,CARDER RD,40.69126725517226,-74.01276516807627
BARRY RD,KIMMEL RD,40.69126725517226,-74.01276516807627
FERRY LINE RD,ANDES RD,40.692463635459255,-74.01552402110805
FERRY LINE RD,CARDER RD,40.69279302081454,-74.01542673411868
W 187 ST,CABRINI BLVD,40.85560887418767,-73.93792149555594
W 187 ST,AUDUBON AVE,40.85247513693216,-73.92960333413232
W 187 ST,FT WASHINGTON AVE,40.85509780087202,-73.93689173668447
W 187 ST,OVERLOOK TER,40.85491617878563,-73.9360351888741
W 187 ST,LAUREL HILL TER,40.851433327577155,-73.92708140134926
W 187 ST,PINEHURST AVE,40.855416676984035,-73.93779515414278
W 187 ST,CHITTENDEN AVE,40.85590292468928,-73.93860805333144
W 211 ST,ISHAM ST,40.868113496950485,-73.91975242658052
W 211 ST,VERMILYEA AVE,40.86758283286897,-73.91841531640178
HARLEM RIVER DRV NB EN E 126 ST,ROBERT F KENNEDY BRG,40.80335768849765,-73.93291696433947
HARLEM RIVER DRV NB EN E 126 ST,E 127 ST,40.80392002138756,-73.93234207632719
HARLEM RIVER DRV NB EN E 126 ST,E 126 ST,40.80335768849765,-73.93291696433947
HARLEM RIVER DRV NB EN E 126 ST,HARLEM RIVER DR SB EN 3 AV BRG,40.80663513406153,-73.93333629215508
HARLEM RIVER DRIVE SB EN PRK AVE,E 132 ST,40.80949653935656,-73.93580791066717
HARLEM RIVER DRIVE EXIT 21 NB,MADISON AVE BRIDGE,40.81207395930422,-73.93603301387417
HARLEM RIVER DRIVE EXIT 21 NB,E 135 ST,40.811601228285255,-73.93489191811648
HARLEM RIVER DRIVE EXIT 21 NB,HARLEM RIVER DRIVE EXIT 20 SB,40.81152153332035,-73.93471859626928
DIVISION RD,CRAIG RD S,40.68699034851567,-74.01704797845923
DIVISION RD,CRAIG RD N,40.69077741157741,-74.02136166684068
DIVISION RD,WHEELER AVE,40.690212112240275,-74.0206871781874
DIVISION RD,OWASCO RD,40.6876215394571,-74.01775126743854
DIVISION RD,SHORT AVE,40.690604531057005,-74.02114525481808
DIVISION RD,ENRIGHT RD,40.68822253588889,-74.01844013811656
DIVISION RD,KING AVE,40.68793713131132,-74.01811553721943
COLUMBUS CIR,W 59 ST,40.76788083233257,-73.98149087437686
HARLEM RIVER DRV NB EN E 139 ST,HARLEM RIVER DRV SB EN E 142 ST,40.814982379378016,-73.93428167941005
W 142 ST,EDGECOMBE AVE,40.82146259445016,-73.9446049483726
RIVER TER,WARREN ST,40.71767151995577,-74.01576798143834
RIVER TER,N END AVE,40.71509416459531,-74.01595134242159
RIVER TER,MURRAY ST,40.716299046014605,-74.01643862087079
SHERMAN AVE,ARDEN ST,40.86292582423012,-73.92776655089192
SHERMAN AVE,SICKLES ST,40.86261344632978,-73.92859840264506
SHERMAN AVE,DYCKMAN ST,40.86357246163824,-73.92601241651245
SHERMAN AVE,THAYER ST,40.863238189247156,-73.92692384541492
SHERMAN AVE,ELLWOOD ST,40.8622161379116,-73.92969424994443
ARDEN ST,NAGLE AVE,40.86095707710157,-73.9265033756688
ARDEN ST,DONGAN PL,40.86361501840527,-73.92820687207926
W 217 ST,PARK TER W,40.871583595450375,-73.91700749295748
W 217 ST,PARK TER E,40.871044721278366,-73.91574627561857
E 118 ST,PLEASANT AVE,40.79635821408066,-73.93220168306507
W 188 ST,WADSWORTH AVE,40.85420285949964,-73.93177400890879
W 188 ST,WADSWORTH TER,40.8545381531332,-73.93252193530013
SICKLES ST,NAGLE AVE,40.860647448343315,-73.92732797540658
SICKLES ST,HILLSIDE AVE,40.859944462771416,-73.92678647458922
NAGLE AVE,DYCKMAN ST,40.861592712026344,-73.92474206293129
NAGLE AVE,BENNETT AVE,40.85932694420329,-73.93131325067324
NAGLE AVE,HILLSIDE AVE,40.861403663938944,-73.92525925130708
NAGLE AVE,THAYER ST,40.86125845886967,-73.92566793186856
NAGLE AVE,ELLWOOD ST,40.86024191551519,-73.92842019162248
ADRIAN AVE,W 225 ST,40.87563165339163,-73.91278982363312
ADRIAN AVE,W 228 ST,40.87782799801391,-73.90998446565673
ADRIAN AVE,W 227 ST,40.87735639491403,-73.91060706884535
ADRIAN AVE,TERRACE VIEW AVE,40.87782799801391,-73.90998446565673
JACOBUS PL,W 225 ST,40.87504389223639,-73.91226628208362
JACOBUS PL,VAN CORLEAR PL,40.87567455240543,-73.91145546988172
